         2227295 function calls (2225323 primitive calls) in 81.414 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        7    0.000    0.000    0.000    0.000 {built-in method _pycaitlyn.StringToSetOfUint32Map___setitem__}
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/lib/_stride_tricks_impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/pycaitlyn.py:7237(decode)
      4/2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/functools.py:687(_c3_mro)
      427    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1031(__eq__)
        1    0.000    0.000    0.000    0.000 {built-in method _pycaitlyn.ATUniverseRes_decode}
     1467    0.000    0.000    0.000    0.000 {built-in method _pycaitlyn.new_StructValueKey}
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/lib/mixins.py:61(NDArrayOperatorsMixin)
      314    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/websocket.py:1339(start_pinging)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ssl.py:499(_encode_hostname)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1549(__init_subclass__)
       63    0.000    0.000    0.000    0.000 /workspaces/money-engineering/TrinityStrategy/Trinity_Phase-2/WOS_Captain.py:498(on_market_open)
      366    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/base_events.py:682(is_closed)
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/_type_aliases.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/calculatorp3.py:1152(join)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:683(_code_to_timestamp_pyc)
      730    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1272(_value_and_type_iter)
      372    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1242(__eq__)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/re.py:187(match)
        2    0.000    0.000    0.000    0.000 {built-in method posix.symlink}
        1    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/calculator3.py:797(_close)
       82    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1055(<genexpr>)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1628(path_hook_for_FileFinder)
      342    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/queues.py:177(empty)
       42    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/_add_newdocs_scalars.py:83(<genexpr>)
        5    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/httputil.py:1059(parse_response_start_line)
       36    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/getlimits.py:92(_float_to_float)
       27    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/pycaitlyn.py:3686(keys)
        4    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/http1connection.py:593(_read_body)
       36    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:71(join)
        1    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/pycaitlyn.py:7240(set_compressor)
      254    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:165(__getitem__)
       81    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/calculatorp3.py:754(<lambda>)
       12    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/simple_httpclient.py:611(_should_follow_redirect)
        1    0.000    0.000    0.000    0.000 {built-in method _pycaitlyn.ATUniverseRes_set_compressor}
      460    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_utils/_inspect.py:13(ismethod)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/selector_events.py:112(_read_from_self)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.10/socket.py:220(__init__)
       10    0.000    0.000    0.000    0.000 {built-in method tornado.speedups.websocket_mask}
        9    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/http1connection.py:537(_on_write_complete)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ssl.py:587(load_default_certs)
        2    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/backtest_runner3.py:1115(join)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/tokenize.py:297(detect_encoding)
       90    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:542(_check_name_wrapper)
        4    0.000    0.000    0.000    0.000 {built-in method marshal.dumps}
      288    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:404(parent)
        6    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/tcpclient.py:191(clear_timeouts)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/futures.py:363(_chain_future)
      374    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:801(__init__)
      419    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
       33    0.000    0.000    0.000    0.000 {built-in method posix.lstat}
       12    0.000    0.000    0.000    0.000 /workspaces/money-engineering/TrinityStrategy/Trinity_Phase-2/WOS_Captain.py:50(__init__)
        1    0.000    0.000    0.000    0.000 /home/wolverine/.cursor-server/extensions/ms-python.debugpy-2025.14.1-linux-arm64/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:976(send_process_created_message)
        1    0.000    0.000    0.000    0.000 {method 'write' of '_io.FileIO' objects}
       13    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/strategyc3.py:164(__init__)
      411    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
      882    0.000    0.000    0.000    0.000 {method 'result' of '_asyncio.Future' objects}
      235    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:234(__next)
       93    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:198(cb)
        5    0.000    0.000    0.000    0.000 {method 'set_default_verify_paths' of '_ssl._SSLContext' objects}
       93    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:71(__init__)
        5    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/httpclient.py:358(__init__)
       54    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1330(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/wolverine/.cursor-server/extensions/ms-python.debugpy-2025.14.1-linux-arm64/bundled/libs/debugpy/_vendored/pydevd/pydevd.py:2020(send_process_created_message)
       12    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/composite_strategyc3.py:194(_create_basket_strategy_instance)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.10/codecs.py:319(decode)
      279    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:897(__exit__)
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/_exceptions.py:1(<module>)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_compile.py:292(_optimize_charset)
      4/2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/functools.py:725(<listcomp>)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:986(__and__)
       27    0.000    0.000    0.000    0.000 {method 'add_done_callback' of '_asyncio.Task' objects}
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/websocket.py:909(compute_accept_value)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ctypes/__init__.py:340(__init__)
       29    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/httputil.py:141(<listcomp>)
       59    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/base_futures.py:14(isfuture)
      460    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_utils/_inspect.py:26(isfunction)
     1391    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/function_base.py:1(<module>)
      460    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_utils/_inspect.py:41(iscode)
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/tcpserver.py:340(_handle_connection)
       45    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/ioloop.py:549(time)
        5    0.000    0.000    0.000    0.000 {built-in method _pycaitlyn.new_IndexSchema}
      657    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       13    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/lib/mixins.py:46(_numeric_methods)
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/_add_newdocs_scalars.py:18(numeric_type_aliases)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:330(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:735(__or__)
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/websocket.py:1610(get_websocket_protocol)
      279    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:893(__enter__)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.10/genericpath.py:16(exists)
        1    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/calculatorp3.py:1162(stop)
        2    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/pycaitlyn.py:6789(encode_string)
        2    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/tcpserver.py:193(add_sockets)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2249(<dictcomp>)
        2    0.000    0.000    0.000    0.000 {built-in method _pycaitlyn.NetPackage_encode_string}
       68    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:678(__new__)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:89(__setitem__)
       22    0.000    0.000    0.000    0.000 /usr/lib/python3.10/collections/__init__.py:420(_make)
        7    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/pycaitlyn.py:2497(__setitem__)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1494(__init__)
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/lib/_datasource.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/pycaitlyn.py:8034(set_runtime)
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/records.py:1(<module>)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:160(username)
       22    0.000    0.000    0.000    0.000 {method 'modify' of 'select.epoll' objects}
       10    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
      139    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/base_events.py:1827(_timer_handle_cancelled)
      336    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath.add_docstring}
        1    0.000    0.000    0.000    0.000 {built-in method _pycaitlyn.BacktestParams_set_runtime}
        1    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/lib/_histograms_impl.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/simple_httpclient.py:690(data_received)
        4    0.000    0.000    0.000    0.000 {built-in method time.gmtime}
        2    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/netutil.py:233(add_accept_handler)
        3    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/pycaitlyn.py:2509(size)
        1    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/calculator3.py:468(reload_module)
        6    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/tcpclient.py:59(__init__)
        7    0.000    0.000    0.000    0.000 {built-in method _pycaitlyn.StringToSetOfStringMap___setitem__}
        1    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/calculator3.py:1131(_process_implode)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/socket.py:520(type)
      106    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       21    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/pycaitlyn.py:1870(insert)
        4    0.000    0.000    0.000    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/http1connection.py:862(is_transfer_encoding_chunked)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:428(acquire)
        3    0.000    0.000    0.000    0.000 {built-in method _pycaitlyn.StringToSetOfStringMap_size}
        2    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/backtest_runner3.py:113(info)
       53    0.000    0.000    0.000    0.000 {built-in method _asyncio.get_event_loop}
        1    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/pycaitlyn.py:8005(set_sample_granularities)
       14    0.000    0.000    0.000    0.000 {method 'recv' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/pycaitlyn.py:7623(set_fields)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.10/encodings/utf_8_sig.py:54(_buffer_decode)
        1    0.000    0.000    0.000    0.000 /home/wolverine/bin/running/calculatorp3.py:251(_on_ready)
        5    0.000    0.000    0.000    0.000 {built-in method _pycaitlyn.IndexSchema_swiginit}
      410    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'cancel' of '_asyncio.Task' objects}
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:97(closegroup)
